Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Label
1521,74,1,0,0,0,0.0,0.0,6,6,6.0,0.0,81081.08108,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,13513.51351,13513.51351,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,164,2,72,36,36,36.0,0.0,97,97,97.0,0.0,1621951.22,24390.2439,54.66666667,88.62467677,157,3,3,3.0,0.0,3,3,4,4.0,0.0,4.0,4.0,64.0,64.0,12195.12195,12195.12195,36.0,97.0,60.4,33.41107601,1116.3,0.0,0.0,0.0,75.5,72.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
59575,46,1,6,6,6,6.0,0.0,6,6,6.0,0.0,260869.5652,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,21739.13043,21739.13043,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,946.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41212,4,2,31,31,0,15.5,21.92031022,0,0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0.0,0.0,64.0,0.0,500000.0,0.0,0.0,31.0,20.66666667,17.89785834,320.3333333,0.0,0.0,1.0,31.0,31.0,1039.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,179,2,74,37,37,37.0,0.0,53,53,53.0,0.0,1005586.592,22346.36872,59.66666667,63.31139971,128,3,48,48.0,0.0,48,48,3,3.0,0.0,3.0,3.0,64.0,64.0,11173.18436,11173.18436,37.0,53.0,43.4,8.76356092,76.8,0.0,0.0,0.0,54.25,74.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,185,2,90,45,45,45.0,0.0,61,61,61.0,0.0,1145945.946,21621.62162,61.66666667,21.93931023,87,49,49,49.0,0.0,49,49,49,49.0,0.0,49.0,49.0,64.0,64.0,10810.81081,10810.81081,45.0,61.0,51.4,8.76356092,76.8,0.0,0.0,0.0,64.25,90.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
123,22081,1,48,48,48,48.0,0.0,48,48,48.0,0.0,4347.629183,90.57560799,22081.0,0.0,22081,22081,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,45.28780399,45.28780399,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,72.0,48.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3325,64,1,2,2,2,2.0,0.0,6,6,6.0,0.0,125000.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,15625.0,15625.0,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,213,2,76,38,38,38.0,0.0,54,54,54.0,0.0,863849.7653,18779.34272,71.0,39.83716857,117,48,48,48.0,0.0,48,48,48,48.0,0.0,48.0,48.0,80.0,80.0,9389.671362,9389.671362,38.0,54.0,44.4,8.76356092,76.8,0.0,0.0,0.0,55.5,76.0,-1.0,-1.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1073,70,1,0,0,0,0.0,0.0,6,6,6.0,0.0,85714.28571,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,14285.71429,14285.71429,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,206,2,64,32,32,32.0,0.0,48,48,48.0,0.0,776699.0291,19417.47573,68.66666667,35.80968212,110,47,49,49.0,0.0,49,49,47,47.0,0.0,47.0,47.0,40.0,40.0,9708.737864,9708.737864,32.0,48.0,38.4,8.76356092,76.8,0.0,0.0,0.0,48.0,64.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,174018,2,64,32,32,32.0,0.0,126,126,126.0,0.0,1815.904102,22.98612787,58006.0,100465.009,174013,2,2,2.0,0.0,2,2,3,3.0,0.0,3.0,3.0,40.0,40.0,11.49306394,11.49306394,32.0,126.0,69.6,51.48592041,2650.8,0.0,0.0,0.0,87.0,64.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14000,13,1,0,0,0,0.0,0.0,6,6,6.0,0.0,461538.4615,153846.1538,13.0,0.0,13,13,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,76923.07692,76923.07692,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,116110967,21,822,372,0,39.14285714,90.11952381,1460,0,256.5263158,508.3026623,49.05652022,0.344498035,2977204.282,4529810.701,10000000,37,116000000,5805548.35,4909083.25,10000000,47,111000000,6168346.889,4988007.739,10000000.0,49.0,432.0,524.0,0.180861468,0.163636567,0.0,1460.0,138.9268293,364.1523301,132606.9195,0.0,1.0,0.0,142.4,822.0,8192.0,123.0,20.0,20.0,89542.41667,732825.0,30837.0,9586367.583,10000000.0,5049539.0,1
1141,71,1,0,0,0,0.0,0.0,6,6,6.0,0.0,84507.04225,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,14084.50704,14084.50704,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,170,2,66,33,33,33.0,0.0,49,49,49.0,0.0,964705.8824,23529.41176,56.66666667,92.08872533,163,3,4,4.0,0.0,4,4,3,3.0,0.0,3.0,3.0,40.0,40.0,11764.70588,11764.70588,33.0,49.0,39.4,8.76356092,76.8,0.0,0.0,0.0,49.25,66.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,374598,1,46,46,46,46.0,0.0,68,68,68.0,0.0,304.3262377,5.339056802,374598.0,0.0,374598,374598,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,32.0,40.0,2.669528401,2.669528401,46.0,68.0,53.33333333,12.70170592,161.3333333,0.0,0.0,0.0,80.0,46.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,95019,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21.04842189,95019.0,0.0,95019,95019,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,32.0,32.0,10.52421095,10.52421095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,304.0,252.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,119074272,68,5983,1180,0,87.98529412,293.7672189,1460,2,1216.688,504.5943663,1327.482397,1.620837119,620178.5,2346473.585,9999723,0,119000000,1775010.358,3783128.269,10200000,97,119000000,959079.7016,2925043.032,10200000.0,1.0,1372.0,2504.0,0.571072146,1.049764974,0.0,1460.0,814.7886598,698.3665707,487715.867,0.0,1.0,0.0,819.0103627,5983.0,8192.0,8190.0,67.0,20.0,308966.0833,1847842.0,148075.0,9601508.417,9999723.0,5469870.0,1
53,30455,1,53,53,53,53.0,0.0,117,117,117.0,0.0,5582.006239,65.67066163,30455.0,0.0,30455,30455,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,32.0,32.83533082,32.83533082,53.0,117.0,74.33333333,36.95041723,1365.333333,0.0,0.0,0.0,111.5,53.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7937,33,1,0,0,0,0.0,0.0,6,6,6.0,0.0,181818.1818,60606.06061,33.0,0.0,33,33,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,30303.0303,30303.0303,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,5598367,8,367,210,0,45.875,79.37332675,2004,0,742.0,925.5355207,728.2480766,2.322105714,466530.5833,1578645.391,5479217,3,5598367,799766.7143,2063564.893,5479217,3,54747,13686.75,14203.37219,28874.0,49.0,264.0,168.0,1.428988132,0.893117582,0.0,2004.0,291.2142857,623.4482495,388687.7198,0.0,1.0,0.0,313.6153846,367.0,29200.0,118.0,3.0,32.0,119147.0,119147.0,119147.0,5479217.0,5479217.0,5479217.0,1
3945,71,1,2,2,2,2.0,0.0,6,6,6.0,0.0,112676.0563,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,14084.50704,14084.50704,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1066,20,1,0,0,0,0.0,0.0,6,6,6.0,0.0,300000.0,100000.0,20.0,0.0,20,20,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,50000.0,50000.0,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,409,2,64,32,32,32.0,0.0,70,70,70.0,0.0,498777.5061,9779.9511,136.3333333,115.1795699,214,4,4,4.0,0.0,4,4,191,191.0,0.0,191.0,191.0,64.0,64.0,4889.97555,4889.97555,32.0,70.0,47.2,20.81345719,433.2,0.0,0.0,0.0,59.0,64.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6005,30,1,0,0,0,0.0,0.0,6,6,6.0,0.0,200000.0,66666.66667,30.0,0.0,30,30,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,33333.33333,33333.33333,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1130,32,1,0,0,0,0.0,0.0,6,6,6.0,0.0,187500.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,31250.0,31250.0,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6001,31,1,0,0,0,0.0,0.0,6,6,6.0,0.0,193548.3871,64516.12903,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,32258.06452,32258.06452,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,5651403,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.707788845,1883801.0,3262076.956,5650523,123,5651403,2825701.5,3994900.877,5650523,880,0,0.0,0.0,0.0,0.0,104.0,40.0,0.530841633,0.176947211,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,226,2,76,38,38,38.0,0.0,122,122,122.0,0.0,1415929.204,17699.11504,75.33333333,126.1599514,221,1,1,1.0,0.0,1,1,4,4.0,0.0,4.0,4.0,64.0,64.0,8849.557522,8849.557522,38.0,122.0,71.6,46.00869483,2116.8,0.0,0.0,0.0,89.5,76.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
123,90527,1,48,48,48,48.0,0.0,48,48,48.0,0.0,1060.457101,22.09285627,90527.0,0.0,90527,90527,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,32.0,20.0,11.04642814,11.04642814,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,72.0,48.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1233,77,1,2,2,2,2.0,0.0,6,6,6.0,0.0,103896.1039,25974.02597,77.0,0.0,77,77,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,12987.01299,12987.01299,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,220,2,64,32,32,32.0,0.0,79,79,79.0,0.0,1009090.909,18181.81818,73.33333333,126.1520247,219,0,1,1.0,0.0,1,1,0,0.0,0.0,0.0,0.0,40.0,40.0,9090.909091,9090.909091,32.0,79.0,50.8,25.7429602,662.7,0.0,0.0,0.0,63.5,64.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,4609804,5,123,46,0,24.6,23.27659769,46,46,46.0,0.0,36.6609947,1.301573776,921960.8,2041070.281,4573031,4,4609804,1152451.0,2280450.474,4573031,4,0,0.0,0.0,0.0,0.0,160.0,32.0,1.084644814,0.216928963,0.0,46.0,30.71428571,21.68497395,470.2380952,0.0,0.0,1.0,35.83333333,123.0,332.0,357.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,4230,2,76,38,38,38.0,0.0,86,86,86.0,0.0,58628.84161,945.6264775,1410.0,2398.129896,4179,3,3,3.0,0.0,3,3,48,48.0,0.0,48.0,48.0,40.0,40.0,472.8132388,472.8132388,38.0,86.0,57.2,26.29068276,691.2,0.0,0.0,0.0,71.5,76.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,116654612,29,4011,433,0,138.3103448,201.1859665,746,0,292.4347826,371.8381645,92.04093877,0.445760344,2287345.333,4082923.581,10000000,117,117000000,4164934.964,4798058.385,10000000,183,117000000,5300831.682,4877177.628,10000000.0,20669.0,592.0,604.0,0.248597115,0.197163229,0.0,746.0,202.5849057,294.8809039,86954.74746,0.0,1.0,0.0,206.4807692,4011.0,8192.0,410.0,28.0,20.0,638196.0909,3706675.0,36196.0,9963456.545,10000000.0,9782496.0,1
7826,80,1,6,6,6,6.0,0.0,6,6,6.0,0.0,150000.0,25000.0,80.0,0.0,80,80,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,12500.0,12500.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,117.0,254.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,5049394,6,611,517,0,101.8333333,204.3050823,152,0,41.0,74.05403433,153.4837646,1.980435672,561043.7778,1642106.53,4939645,48,5049394,1009878.8,2231653.265,5001926,48,86522,28840.66667,31510.15951,62732.0,431.0,132.0,92.0,1.188261403,0.792174269,0.0,517.0,70.45454545,154.756818,23949.67273,0.0,1.0,0.0,77.5,611.0,8192.0,946.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,2314,3,43,31,6,14.33333333,14.43375673,0,0,0.0,0.0,18582.54105,1296.456353,1157.0,1630.588237,2310,4,2314,1157.0,1630.588237,2310,4,0,0.0,0.0,0.0,0.0,60.0,0.0,1296.456353,0.0,6.0,31.0,12.25,12.5,156.25,0.0,0.0,1.0,16.33333333,43.0,63510.0,-1.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33354,17,1,2,2,2,2.0,0.0,6,6,6.0,0.0,470588.2353,117647.0588,17.0,0.0,17,17,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,58823.52941,58823.52941,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
631,78,1,2,2,2,2.0,0.0,6,6,6.0,0.0,102564.1026,25641.02564,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,12820.51282,12820.51282,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,254512,27,2437,981,0,90.25925926,262.5911699,2896,0,1542.375,995.2644891,203499.2456,231.8161816,4388.137931,11476.70854,62284,0,254512,9788.923077,20306.22629,84761,0,229530,7404.193548,16862.96427,63538.0,2.0,876.0,1032.0,106.0853712,125.7308103,0.0,2896.0,863.2166667,1042.623339,1087063.427,0.0,1.0,0.0,877.8474576,2437.0,65535.0,1062.0,7.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3003,37,1,2,2,2,2.0,0.0,6,6,6.0,0.0,216216.2162,54054.05405,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,27027.02703,27027.02703,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,68710227,11,396,342,0,36.0,101.5046797,2512,0,494.3636364,887.9769448,84.90730208,0.320185232,3271915.571,4727588.691,10000000,49,68700000,6871022.7,4751212.576,10100000,228,60200000,6023378.4,5176973.67,10100000.0,49.0,232.0,304.0,0.160092616,0.160092616,0.0,2512.0,253.6521739,647.0513966,418675.5099,0.0,1.0,0.0,265.1818182,396.0,8192.0,119.0,10.0,20.0,34349.0,62937.0,29478.0,9781397.714,10000000.0,8446728.0,1
80,115702619,18,842,421,0,46.77777778,136.1433309,1767,0,235.6,621.7468249,37.8210972,0.285213941,3615706.844,4879737.993,10200000,39,116000000,6806036.412,4834241.729,10200000,94,113000000,8046603.571,4350992.105,10200000.0,878.0,584.0,488.0,0.155571241,0.129642701,0.0,1767.0,128.7058824,427.6731639,182904.3351,0.0,1.0,0.0,132.6060606,842.0,29200.0,972.0,2.0,32.0,28127.18182,77657.0,23055.0,10200000.0,10200000.0,10200000.0,1
4449,60,1,2,2,2,2.0,0.0,6,6,6.0,0.0,133333.3333,33333.33333,60.0,0.0,60,60,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,16666.66667,16666.66667,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36590,3,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0.0,0.0,64.0,0.0,666666.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,370.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6565,19,1,0,0,0,0.0,0.0,6,6,6.0,0.0,315789.4737,105263.1579,19.0,0.0,19,19,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,52631.57895,52631.57895,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,184,2,94,47,47,47.0,0.0,114,114,114.0,0.0,1750000.0,21739.13043,61.33333333,101.0362971,178,3,3,3.0,0.0,3,3,3,3.0,0.0,3.0,3.0,64.0,64.0,10869.56522,10869.56522,47.0,114.0,73.8,36.69741135,1346.7,0.0,0.0,0.0,92.25,94.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
711,67,1,2,2,2,2.0,0.0,6,6,6.0,0.0,119402.9851,29850.74627,67.0,0.0,67,67,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,14925.37313,14925.37313,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
42715,46648,4,2946,1598,0,736.5,856.539355,6,6,6.0,0.0,63411.07872,128.6228777,9329.6,18624.98281,42518,39,46648,15549.33333,23460.14506,42557,224,208,208.0,0.0,208.0,208.0,128.0,40.0,85.74858515,42.87429257,0.0,1598.0,422.5714286,721.2042839,520135.619,0.0,0.0,1.0,493.0,2946.0,114.0,0.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1148,61,1,0,0,0,0.0,0.0,6,6,6.0,0.0,98360.65574,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,16393.44262,16393.44262,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,809104,10,755,517,0,75.5,161.4739401,757,0,179.0,328.5909311,2039.292847,18.53902589,57793.14286,114089.4837,268691,30,809104,89900.44444,134229.7327,268904,30,539140,134785.0,155008.8969,269263.0,400.0,332.0,168.0,12.35935059,6.179675295,0.0,757.0,103.125,218.1136936,47573.58333,0.0,1.0,0.0,110.0,755.0,65535.0,59.0,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2010,72,1,2,2,2,2.0,0.0,6,6,6.0,0.0,111111.1111,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,13888.88889,13888.88889,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,194,2,180,90,90,90.0,0.0,122,122,122.0,0.0,2185567.01,20618.5567,64.66666667,69.83074776,141,4,4,4.0,0.0,4,4,49,49.0,0.0,49.0,49.0,64.0,64.0,10309.27835,10309.27835,90.0,122.0,102.8,17.52712184,307.2,0.0,0.0,0.0,128.5,180.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6389,31,1,2,2,2,2.0,0.0,6,6,6.0,0.0,258064.5161,64516.12903,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,32258.06452,32258.06452,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50000,45,1,6,6,6,6.0,0.0,6,6,6.0,0.0,266666.6667,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,22222.22222,22222.22222,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,60.0,253.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,142,2,72,36,36,36.0,0.0,52,52,52.0,0.0,1239436.62,28169.01408,47.33333333,76.7875858,136,3,3,3.0,0.0,3,3,3,3.0,0.0,3.0,3.0,40.0,40.0,14084.50704,14084.50704,36.0,52.0,42.4,8.76356092,76.8,0.0,0.0,0.0,53.0,72.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,116290746,23,741,381,0,32.2173913,90.28588761,1619,0,448.8181818,665.928041,91.27983408,0.386961143,2642971.5,4433961.242,10200000,4,116000000,5285943.0,5076886.677,10200000,4,113000000,5376998.333,5185013.594,10200000.0,48.0,744.0,712.0,0.19778014,0.189181003,0.0,1619.0,230.7608696,505.4805056,255510.5415,0.0,1.0,0.0,235.8888889,741.0,29200.0,972.0,4.0,32.0,80226.72727,731572.0,14955.0,10200000.0,10200000.0,10000000.0,1
80,117334298,14,1340,1262,6,95.71428571,335.6801198,367,0,26.64285714,97.9745706,14.59931179,0.238634402,4345714.741,4956307.012,10000000,502,117000000,9023866.385,2815644.9,10000000,75316,117000000,9023857.308,2837491.175,10000000.0,502.0,280.0,424.0,0.119317201,0.119317201,0.0,1262.0,59.27586207,240.9784959,58070.63547,0.0,0.0,1.0,61.39285714,1340.0,256.0,99.0,13.0,20.0,28259.08333,75316.0,23859.0,9747596.167,10000000.0,6974279.0,1
80,198,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,10101.0101,198.0,0.0,198,198,198,198.0,0.0,198,198,0,0.0,0.0,0.0,0.0,64.0,0.0,10101.0101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,237.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6789,36,1,2,2,2,2.0,0.0,6,6,6.0,0.0,222222.2222,55555.55556,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,27777.77778,27777.77778,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,138216,4,184,46,46,46.0,0.0,270,270,270.0,0.0,5238.177924,43.41031429,27643.2,51694.88165,118902,3,19311,6437.0,11139.68505,19300,3,3,3.0,0.0,3.0,3.0,104.0,40.0,28.94020953,14.47010476,46.0,270.0,110.0,109.3008082,11946.66667,0.0,0.0,0.0,128.3333333,184.0,-1.0,-1.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,5402598,6,611,517,0,101.8333333,204.3050823,160,0,55.33333333,90.69362344,143.8196956,1.6658652,675324.75,1866302.582,5293891,4,5402598,1080519.6,2389451.373,5354848,4,85417,42708.5,26193.3565,61230.0,24187.0,132.0,72.0,1.1105768,0.5552884,0.0,517.0,77.7,161.9966049,26242.9,0.0,1.0,0.0,86.33333333,611.0,8192.0,60.0,5.0,20.0,108703.0,108703.0,108703.0,5293891.0,5293891.0,5293891.0,1
53,30410,1,44,44,44,44.0,0.0,122,122,122.0,0.0,5458.730681,65.76783953,30410.0,0.0,30410,30410,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,32.88391976,32.88391976,44.0,122.0,70.0,45.033321,2028.0,0.0,0.0,0.0,105.0,44.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9100,14,1,2,2,2,2.0,0.0,6,6,6.0,0.0,571428.5714,142857.1429,14.0,0.0,14,14,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,71428.57143,71428.57143,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
